lzc-recovery  | 2025-11-16T03:35:51.695523000Z 2025-11-16T11:35:51.695+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip4/192.168.101.228/tcp/51220"
lzc-recovery  | 2025-11-16T04:09:32.002648000Z 2025-11-16T12:09:32.002+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"axy"  device_version:"v0.0.0-349-99-g27619805"  virtual_ip:"fc03:1136:38cf:2b6d:e263:b22a:20e4:0"  peer_id:"12D3KooWRkJueQxLXiFSLeBXimF1ZSfk7ezjmnXZ7iPn9ypbUYkY"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip4/192.168.110.204/tcp/60186"
lzc-recovery  | 2025-11-16T04:09:44.250353000Z 2025-11-16T12:09:44.250+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"axy"  device_version:"v0.0.0-349-99-g27619805"  virtual_ip:"fc03:1136:38cf:2b6d:e263:b22a:20e4:0"  peer_id:"12D3KooWRkJueQxLXiFSLeBXimF1ZSfk7ezjmnXZ7iPn9ypbUYkY"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:96b0:2c92:c822:3cf:25c3/tcp/53606"
lzc-recovery  | 2025-11-16T04:13:06.166565000Z 2025-11-16T12:13:06.166+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"axy"  device_version:"v0.0.0-349-150-g65078878"  virtual_ip:"fc03:1136:38a5:5f5f:1cd6:73bd:8922:0"  peer_id:"12D3KooWArYUgwHJwgDwugWCf32Szrx4UxsaibfUSD5UgRJ4t1h5"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:96d0:c0c7:b3d0:870e:21a9/tcp/38336"
lzc-recovery  | 2025-11-16T04:15:37.953816000Z 2025-11-16T12:15:37.953+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"axy"  device_version:"v0.0.0-349-150-g65078878"  virtual_ip:"fc03:1136:38a5:5f5f:1cd6:73bd:8922:0"  peer_id:"12D3KooWArYUgwHJwgDwugWCf32Szrx4UxsaibfUSD5UgRJ4t1h5"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:96d0:c0c7:b3d0:870e:21a9/tcp/50786"
lzc-recovery  | 2025-11-16T04:32:05.258125000Z 2025-11-16T12:32:05.257+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:9610:3fb2:e740:fa95:22cd/tcp/37580"
lzc-recovery  | 2025-11-16T04:32:15.707353000Z 2025-11-16T12:32:15.707+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip4/192.168.110.227/tcp/43036"
lzc-recovery  | 2025-11-16T04:33:34.305710000Z 2025-11-16T12:33:34.305+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip4/114.66.59.177/tcp/4001/p2p/12D3KooWGDaCjwJPAfeLGLKwUFtr7hxVt1FeqvZxdGpVWaDYpWAM/p2p-circuit"
lzc-recovery  | 2025-11-16T04:33:44.068723000Z 2025-11-16T12:33:44.068+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:9610:3fb2:e740:fa95:22cd/tcp/37580"
lzc-recovery  | 2025-11-16T04:34:59.888304000Z 2025-11-16T12:34:59.888+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip4/114.66.59.177/tcp/4001/p2p/12D3KooWGDaCjwJPAfeLGLKwUFtr7hxVt1FeqvZxdGpVWaDYpWAM/p2p-circuit"
lzc-recovery  | 2025-11-16T04:35:00.368802000Z 2025-11-16T12:35:00.368+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:45d:ce00:520e:44f0:97ff:feaf:5311/tcp/43649"
lzc-recovery  | 2025-11-16T04:59:36.227624000Z 2025-11-16T12:59:36.226+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:45d:ce00:520e:44f0:97ff:feaf:5311/tcp/43649"
lzc-recovery  | 2025-11-16T05:00:02.378345000Z 2025-11-16T13:00:02.378+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:9670:9aac:c87d:8a81:2ed5/tcp/38530"
lzc-recovery  | 2025-11-16T05:00:25.148707000Z 2025-11-16T13:00:25.148+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip4/114.66.59.177/tcp/4001/p2p/12D3KooWGDaCjwJPAfeLGLKwUFtr7hxVt1FeqvZxdGpVWaDYpWAM/p2p-circuit"
lzc-recovery  | 2025-11-16T05:00:40.183374000Z 2025-11-16T13:00:40.183+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:9670:9aac:c87d:8a81:2ed5/tcp/38530"
lzc-recovery  | 2025-11-16T05:01:59.414518000Z 2025-11-16T13:01:59.414+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip4/114.66.59.177/tcp/4001/p2p/12D3KooWGDaCjwJPAfeLGLKwUFtr7hxVt1FeqvZxdGpVWaDYpWAM/p2p-circuit"
lzc-recovery  | 2025-11-16T05:02:00.197946000Z 2025-11-16T13:02:00.197+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:96b0:84a:a7e3:7ae4:de1b/tcp/43649"
lzc-recovery  | 2025-11-16T05:40:36.168832000Z 2025-11-16T13:40:36.168+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:9640:913f:a813:23a7:8b45/tcp/54680"
lzc-recovery  | 2025-11-16T05:40:39.085211000Z 2025-11-16T13:40:39.084+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:96b0:84a:a7e3:7ae4:de1b/tcp/43649"
lzc-recovery  | 2025-11-16T05:41:14.368168000Z 2025-11-16T13:41:14.367+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip4/114.66.59.177/tcp/4001/p2p/12D3KooWGDaCjwJPAfeLGLKwUFtr7hxVt1FeqvZxdGpVWaDYpWAM/p2p-circuit"
lzc-recovery  | 2025-11-16T05:41:14.429589000Z 2025-11-16T13:41:14.429+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:9640:913f:a813:23a7:8b45/tcp/54680"
lzc-recovery  | 2025-11-16T05:42:29.620543000Z 2025-11-16T13:42:29.620+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip4/114.66.59.177/tcp/4001/p2p/12D3KooWGDaCjwJPAfeLGLKwUFtr7hxVt1FeqvZxdGpVWaDYpWAM/p2p-circuit"
lzc-recovery  | 2025-11-16T05:42:30.300216000Z 2025-11-16T13:42:30.299+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:9610:ff01:74fe:7063:2e32/tcp/43649"
lzc-recovery  | 2025-11-16T05:44:09.156319000Z 2025-11-16T13:44:09.155+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:9610:ff01:74fe:7063:2e32/tcp/43649"
lzc-recovery  | 2025-11-16T05:44:10.542359000Z 2025-11-16T13:44:10.542+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip4/114.66.59.177/tcp/4001/p2p/12D3KooWGDaCjwJPAfeLGLKwUFtr7hxVt1FeqvZxdGpVWaDYpWAM/p2p-circuit"
lzc-recovery  | 2025-11-16T05:44:36.630104000Z 2025-11-16T13:44:36.629+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip4/114.66.59.177/tcp/4001/p2p/12D3KooWGDaCjwJPAfeLGLKwUFtr7hxVt1FeqvZxdGpVWaDYpWAM/p2p-circuit"
lzc-recovery  | 2025-11-16T05:44:38.468829000Z 2025-11-16T13:44:38.468+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:9610:4928:5585:8383:ea8c/tcp/38978"
lzc-recovery  | 2025-11-16T05:46:46.417793000Z 2025-11-16T13:46:46.416+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:9610:4928:5585:8383:ea8c/tcp/38978"
lzc-recovery  | 2025-11-16T05:47:05.095079000Z 2025-11-16T13:47:05.094+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:9640:71f6:9c0e:d2af:b214/tcp/48014"
lzc-recovery  | 2025-11-16T05:48:00.636433000Z 2025-11-16T13:48:00.636+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:96b0:8f7b:fbf5:fcbe:5abe/tcp/54812"
lzc-recovery  | 2025-11-16T05:48:17.935695000Z 2025-11-16T13:48:17.935+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:9640:71f6:9c0e:d2af:b214/tcp/48014"
lzc-recovery  | 2025-11-16T05:57:32.251923000Z 2025-11-16T13:57:32.251+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"axy"  device_version:"v0.0.0-349-150-g65078878"  virtual_ip:"fc03:1136:38a5:5f5f:1cd6:73bd:8922:0"  peer_id:"12D3KooWArYUgwHJwgDwugWCf32Szrx4UxsaibfUSD5UgRJ4t1h5"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:96d0:c0c7:b3d0:870e:21a9/tcp/50786"
lzc-recovery  | 2025-11-16T05:57:45.123503000Z 2025-11-16T13:57:45.122+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"axy"  device_version:"v0.0.0-349-150-g65078878"  virtual_ip:"fc03:1136:38a5:5f5f:1cd6:73bd:8922:0"  peer_id:"12D3KooWArYUgwHJwgDwugWCf32Szrx4UxsaibfUSD5UgRJ4t1h5"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:96d0:c0c7:b3d0:870e:21a9/tcp/33982"
lzc-recovery  | 2025-11-16T06:20:17.472983000Z 2025-11-16T14:20:17.472+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"axy"  device_version:"v0.0.0-349-99-g27619805"  virtual_ip:"fc03:1136:38cf:2b6d:e263:b22a:20e4:0"  peer_id:"12D3KooWRkJueQxLXiFSLeBXimF1ZSfk7ezjmnXZ7iPn9ypbUYkY"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:96b0:2c92:c822:3cf:25c3/tcp/53606"
lzc-recovery  | 2025-11-16T07:11:29.180758000Z 2025-11-16T15:11:29.180+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:9670:799c:873b:9e05:2f32/tcp/50070"
lzc-recovery  | 2025-11-16T07:11:58.042756000Z 2025-11-16T15:11:58.041+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:96b0:8f7b:fbf5:fcbe:5abe/tcp/54812"
lzc-recovery  | 2025-11-16T07:12:01.206298000Z 2025-11-16T15:12:01.206+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip4/114.66.59.177/tcp/4001/p2p/12D3KooWGDaCjwJPAfeLGLKwUFtr7hxVt1FeqvZxdGpVWaDYpWAM/p2p-circuit"
lzc-recovery  | 2025-11-16T07:12:20.437724000Z 2025-11-16T15:12:20.437+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:9670:799c:873b:9e05:2f32/tcp/50070"
lzc-recovery  | 2025-11-16T07:13:01.487143000Z 2025-11-16T15:13:01.485+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip4/114.66.59.177/tcp/4001/p2p/12D3KooWGDaCjwJPAfeLGLKwUFtr7hxVt1FeqvZxdGpVWaDYpWAM/p2p-circuit"
lzc-recovery  | 2025-11-16T07:13:03.220976000Z 2025-11-16T15:13:03.220+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:9610:fc08:9a73:c9b1:8b1f/tcp/41680"
lzc-recovery  | 2025-11-16T07:18:09.607658000Z 2025-11-16T15:18:09.607+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip4/114.66.59.177/tcp/4001/p2p/12D3KooWGDaCjwJPAfeLGLKwUFtr7hxVt1FeqvZxdGpVWaDYpWAM/p2p-circuit"
lzc-recovery  | 2025-11-16T07:18:16.657454000Z 2025-11-16T15:18:16.657+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip4/114.66.59.177/tcp/4001/p2p/12D3KooWGDaCjwJPAfeLGLKwUFtr7hxVt1FeqvZxdGpVWaDYpWAM/p2p-circuit"
lzc-recovery  | 2025-11-16T07:18:18.601646000Z 2025-11-16T15:18:18.601+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip4/114.66.59.177/tcp/4001/p2p/12D3KooWGDaCjwJPAfeLGLKwUFtr7hxVt1FeqvZxdGpVWaDYpWAM/p2p-circuit"
lzc-recovery  | 2025-11-16T07:18:32.708749000Z 2025-11-16T15:18:32.708+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:36d:326:9610:fc08:9a73:c9b1:8b1f/tcp/41680"
lzc-recovery  | 2025-11-16T07:19:59.860393000Z 2025-11-16T15:19:59.859+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip4/114.66.59.177/tcp/4001/p2p/12D3KooWGDaCjwJPAfeLGLKwUFtr7hxVt1FeqvZxdGpVWaDYpWAM/p2p-circuit"
lzc-recovery  | 2025-11-16T07:20:00.764474000Z 2025-11-16T15:20:00.764+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:45d:ce00:520e:44f0:97ff:feaf:5311/tcp/43649"
lzc-recovery  | 2025-11-16T07:55:59.587873000Z 2025-11-16T15:55:59.587+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:45d:ce00:520e:44f0:97ff:feaf:5311/tcp/43649"
lzc-recovery  | 2025-11-16T07:56:03.828625000Z 2025-11-16T15:56:03.828+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"error"  device_version:"v0.0.0-349-150-g408f391f"  virtual_ip:"fc03:1136:380b:82d:615f:8c7e:6d5d:0"  peer_id:"12D3KooWDyHs3pTgUJNubGSapTYcYseXDXgXqYikBvGaF9sgjKzA"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip6/240e:45d:ce00:520e:44f0:97ff:feaf:5311/tcp/43649"
lzc-recovery  | 2025-11-16T08:18:01.752006000Z 2025-11-16T16:18:01.751+0800	INFO	bridge	bridge/basic.go:56	[Usersession] LOGIN uid:"axy"  device_version:"v0.0.0-349-151-gbddb24c6"  virtual_ip:"fc03:1136:384b:6929:e733:4c5:4766:0"  peer_id:"12D3KooWDdRNdj8skkJ2TUvbHJ6J7eJSz86J5o6VRQN1qiaVEcdC"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip4/114.66.59.177/tcp/4001/p2p/12D3KooWGDaCjwJPAfeLGLKwUFtr7hxVt1FeqvZxdGpVWaDYpWAM/p2p-circuit"
lzc-recovery  | 2025-11-16T08:21:04.830579000Z 2025-11-16T16:21:04.827+0800	INFO	bridge	bridge/basic.go:58	[Usersession] LOGOUT uid:"axy"  device_version:"v0.0.0-349-151-gbddb24c6"  virtual_ip:"fc03:1136:384b:6929:e733:4c5:4766:0"  peer_id:"12D3KooWDdRNdj8skkJ2TUvbHJ6J7eJSz86J5o6VRQN1qiaVEcdC"  is_logined:true  is_trust_dev:true  remote_multi_addr:"/ip4/114.66.59.177/tcp/4001/p2p/12D3KooWGDaCjwJPAfeLGLKwUFtr7hxVt1FeqvZxdGpVWaDYpWAM/p2p-circuit"
